0.8341784700751305,0.01081042217105658,104,2_elu_2_elu_3
0.8342691883444786,0.009773475924876986,83,2_elu_2_elu_4
0.8234566152095795,0.009742286002000661,131,2_elu_2_elu_5
0.8179429024457932,0.008918591348669166,106,2_elu_2_elu_6
0.8236008211970329,0.012809476063450701,103,2_elu_2_elu_7
0.8377229049801826,0.009064544371639758,96,2_elu_2_elu_8
0.8310287967324257,0.00951799208639421,113,2_elu_2_elu_9
0.8243724554777145,0.017433619441833623,112,2_elu_2_elu_10
0.8387357369065285,0.008969456863168863,95,2_elu_2_elu_12
0.822262205183506,0.010515698414020013,120,2_elu_2_elu_14
0.8373341262340546,0.010380610864989474,68,2_elu_2_elu_16
0.8243531584739685,0.010578143608489708,100,2_elu_2_elu_18
0.8366417363286018,0.012747886027624122,88,2_elu_2_elu_20
0.8366513252258301,0.009288013185003208,90,2_elu_2_elu_25
0.8362633213400841,0.012536359329525869,91,2_elu_2_elu_30
0.8286268636584282,0.01470194436612791,84,2_elu_2_elu_35
0.840803436934948,0.00957928373242843,79,2_elu_2_elu_40
0.8269607871770859,0.012174851605601984,92,2_elu_2_elu_45
0.8350123390555382,0.013308483605556379,77,2_elu_2_elu_50
0.8280133381485939,0.014296374297866104,111,2_elu_3_elu_3
0.8205210343003273,0.013343386978351147,141,2_elu_3_elu_4
0.7223997935652733,0.1165671506266168,174,2_elu_3_elu_5
0.8290403559803963,0.01286455630947295,118,2_elu_3_elu_6
0.8248560205101967,0.014200076258487578,108,2_elu_3_elu_7
0.8120956271886826,0.06755543777366864,103,2_elu_3_elu_8
0.8298627808690071,0.013147482075451002,106,2_elu_3_elu_9
0.8251063674688339,0.016913395837428756,107,2_elu_3_elu_10
0.8253865465521812,0.00879855676779384,122,2_elu_3_elu_12
0.8317728340625763,0.008795245679818046,110,2_elu_3_elu_14
0.8363621309399605,0.005775967431006022,82,2_elu_3_elu_16
0.8241301476955414,0.007810908527081689,116,2_elu_3_elu_18
0.8271505907177925,0.01498338067639779,109,2_elu_3_elu_20
0.6820674911141396,0.1272488651698774,188,2_elu_3_elu_25
0.8416081145405769,0.010616258103754328,118,2_elu_3_elu_30
0.5773069784045219,0.019638892000717494,265,2_elu_3_elu_35
0.8438288792967796,0.013200599682922276,84,2_elu_3_elu_40
0.579084038734436,0.018810585453445328,218,2_elu_3_elu_45
0.8498310595750809,0.011675310360794342,84,2_elu_3_elu_50
0.7560995370149612,0.11501926584453194,165,2_elu_4_elu_3
0.8054119944572449,0.06522995497294853,130,2_elu_4_elu_4
0.8060893565416336,0.09368227410855043,134,2_elu_4_elu_5
0.8385946452617645,0.015398324526691995,106,2_elu_4_elu_6
0.8162683993577957,0.0394617774584552,146,2_elu_4_elu_7
0.8401908949017525,0.016426592838019366,122,2_elu_4_elu_8
0.7801609933376312,0.08867761487825945,143,2_elu_4_elu_9
0.8372363075613976,0.009409285645945167,112,2_elu_4_elu_10
0.8382015526294708,0.013509956502035934,94,2_elu_4_elu_12
0.8478377535939217,0.013130072351554773,81,2_elu_4_elu_14
0.8378874137997627,0.01092087799910536,96,2_elu_4_elu_16
0.8467039912939072,0.012135911720986754,94,2_elu_4_elu_18
0.8466792777180672,0.021653007352838694,84,2_elu_4_elu_20
0.5864433348178864,0.11927234091010426,306,2_elu_4_elu_25
0.8490365743637085,0.017377764749532808,80,2_elu_4_elu_30
0.8499433621764183,0.02207892341741013,91,2_elu_4_elu_35
0.8468905538320541,0.023669013011583633,81,2_elu_4_elu_40
0.8603533059358597,0.014295316230228538,57,2_elu_4_elu_45
0.8628954514861107,0.017797582733515338,60,2_elu_4_elu_50
0.7609677165746689,0.10790547580316445,166,2_elu_5_elu_3
