0.3678957521915436,500
0.48992571234703064,500
0.4655572772026062,500
0.5451192855834961,500
0.43921440839767456,500
0.8892033696174622,500
0.656530499458313,500
0.6970686316490173,500
0.6526175737380981,500
0.7130677103996277,500
0.5576547980308533,500
0.7730463147163391,500
0.6167733073234558,500
0.6115992069244385,500
0.8648244142532349,500
0.887781023979187,500
0.6176218390464783,500
0.8715348839759827,500
0.6852957606315613,500
0.6565560102462769,500
0.5985054969787598,500
0.7717258334159851,500
0.781589925289154,500
0.7519936561584473,500
0.7570276856422424,500
